标题,位置,房屋类型,面积,单价,总价,介绍,网址
房子户型方正，通风采光好，小区易出租易居住,吉维尼鲜花小镇 五一路,3室2厅,89平米,"7,304元/平",65万,南 北精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114897706.html
朝阳广场旁 二号地铁  南宁剧场10米 三房朝南带杂物房,星光大道西一里1号 白沙星光,3室1厅,83.34平米,"7,200元/平",60万,东南精装中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105115660844.html
江南万达精装电梯三房出售 看房方便,万达华府C区 白沙星光,3室1厅,104平米,"12,981元/平",135万,南 北其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115302289.html
公园大地4房，此房户型方正，楼层好。业主诚心出售,融晟公園大地A区 五一路,4室2厅,143.83平米,"7,370元/平",106万,南 北毛坯低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115286623.html
地铁口  楼下是金街 江南万达电梯高层精装3房,万达华府B区 白沙星光,3室1厅,91.5平米,"13,662元/平",125万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114883698.html
钱隆江南朝南户型 中间楼层三房 生活配套成熟 满五年,云星钱隆江南 白沙星光,3室2厅,96.25平米,"8,936元/平",86万,南其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116679901.html
云星钱隆江南  户型方正  采光好 近江边,云星钱隆江南 白沙星光,1室1厅,42平米,"8,572元/平",36万,南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114822974.html
毛坯房 可自由设计装修  南北双阳台  无欠款,云星钱隆江南 白沙星光,4室2厅,118平米,"8,475元/平",100万,南 北其他高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116566775.html
房子户型方正，通风采光好，小区易出租易居住,吉维尼鲜花小镇 五一路,3室2厅,89平米,"7,304元/平",65万,南 北精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114897706.html
江南万达商圈  2号线福建园站拎包入住,天路现代国度 白沙星光,1室1厅,59.77平米,"8,366元/平",50万,南精装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116778448.html
双阳台，南北对流，电梯房，江南万达地铁口,中茵丽景星城 白沙星光,3室1厅,117平米,"7,693元/平",90万,南 北简装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115779606.html
一梯两户，户型方正，南北通透，通风采光好，交通.,江南新兴苑 五一路,4室1厅,135.29平米,"7,983元/平",108万,南 北精装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116089406.html
万达商圈 健康楼层 看房方便 业主诚心出现,南国花园康城 白沙星光,2室2厅,82平米,"6,830元/平",56万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115169122.html
江南万达商圈 二号线地铁口 巨隆大厦 电梯两房出售,巨隆大厦 白沙星光,2室2厅,82平米,"7,561元/平",62万,东南简装低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116843665.html
地铁5号线，全新装修未入住，户型方正，采光好,金成江南壹品 五一路,3室2厅,89平米,"9,551元/平",85万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114538229.html
接地1楼  私家花园  2房  朝南,翠湖新城北区 五一路,2室2厅,74平米,"7,838元/平",58万,南简装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116840346.html
江南万达商圈  2号线福建园站拎包入住,天路现代国度 白沙星光,1室1厅,59.77平米,"8,366元/平",50万,南精装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116778448.html
双阳台，南北对流，电梯房，江南万达地铁口,中茵丽景星城 白沙星光,3室1厅,117平米,"7,693元/平",90万,南 北简装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115779606.html
一梯两户，户型方正，南北通透，通风采光好，交通.,江南新兴苑 五一路,4室1厅,135.29平米,"7,983元/平",108万,南 北精装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116089406.html
万达商圈 健康楼层 看房方便 业主诚心出现,南国花园康城 白沙星光,2室2厅,82平米,"6,830元/平",56万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115169122.html
江南万达商圈 二号线地铁口 巨隆大厦 电梯两房出售,巨隆大厦 白沙星光,2室2厅,82平米,"7,561元/平",62万,东南简装低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116843665.html
地铁5号线，全新装修未入住，户型方正，采光好,金成江南壹品 五一路,3室2厅,89平米,"9,551元/平",85万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114538229.html
接地1楼  私家花园  2房  朝南,翠湖新城北区 五一路,2室2厅,74平米,"7,838元/平",58万,南简装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116840346.html
电梯朝南户型 精装拎包入住 小两房,龙光普罗旺斯拉菲 经开区,2室2厅,61.62平米,"9,088元/平",56万,南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116906158.html
凯旋1号上水湾 3室2厅 南,凯旋1号上水湾 白沙星光,3室2厅,127平米,"11,812元/平",150万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116910552.html
毛坯房 可自由设计装修  南北双阳台  无欠款,云星钱隆江南 白沙星光,4室2厅,118平米,"8,475元/平",100万,南 北其他高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116566775.html
五一路 富宁新兴苑北区 刚需小三房 健康楼层 阳台朝南,富宁新兴苑 五一路,3室2厅,90.6平米,"5,961元/平",54万,西南简装中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105108564535.html
钱隆江南朝南户型 中间楼层三房 生活配套成熟 满五年,云星钱隆江南 白沙星光,3室2厅,96.25平米,"8,936元/平",86万,南其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116679901.html
五一路水街 新屋菜市 5号地铁配套齐全 近江滨公园,丽坡苑小区 五一路,3室2厅,90.63平米,"6,014元/平",54.5万,南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105117112180.html
江南万达毛坯小户型  总价低只要30万 中楼层 近地铁口,万达广场 白沙星光,1室1厅,56.2平米,"6,228元/平",35万,南毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105110343015.html
龙光玖誉城睿城 1室1厅 南 北,龙光玖誉城睿城 经开区,1室1厅,26平米,"5,770元/平",15万,南 北其他中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105116440046.html
业主诚心卖，房子保养新，看房方便，随时可过户,碧园南城故事 经开区,4室1厅,136平米,"6,986元/平",95万,南精装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116443048.html
无欠款，房子户型好，业主急卖，价格好谈,云顶印象 经开区,3室2厅,89平米,"6,405元/平",57万,南精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116132385.html
五一路保利城精装大四房，阳台朝花园，采光视野无遮挡,保利城B区 五一路,4室2厅,120平米,"8,334元/平",100万,南其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115172517.html
绿城华府，此房满五唯一，看房方便，业主诚心出售,绿城华府 五一路,3室2厅,89平米,"9,551元/平",85万,南其他低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105110742844.html
高楼层电梯三房  采光通风好  小区出行便利,金康天和时代 白沙星光,3室2厅,104平米,"7,308元/平",76万,南 北简装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114547315.html
复式楼中楼，两个露台可以使用。双地铁在家门口,碧园南城故事 经开区,4室2厅,149.9平米,"5,938元/平",89万,南 北其他高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105111111408.html
地铁口4号线那洪立交站，南宁奥园小区。电梯大两房,南宁奥园悉尼组团 经开区,2室2厅,82平米,"7,318元/平",60万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105117267774.html
江南公园地铁口毛坯五房，远离大马路，无噪音,西建冠城世家 五一路,5室2厅,120平米,"8,584元/平",103万,西北毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113976839.html
拎包入住3房，电梯房，朝南户型，2梯3户，产权清晰,融晟公園大地A区 五一路,3室2厅,89.73平米,"6,353元/平",57万,南简装中楼层(共23层) ,https://nn.lianjia.com/ershoufang/105116341969.html
区人民医院宿舍  85平米3房出售  总价低  证件齐全,广西壮族自治区人民医院亭江宿舍区 白沙星光,3室1厅,85.34平米,"7,617元/平",65万,南其他高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105111545209.html
江南万达商圈  白沙大道浩天花园3房 精装修保养好,浩天花园 白沙星光,3室1厅,114平米,"9,650元/平",110万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116414297.html
2号线江南客运站 龙光玖誉城现房出售 即买即出租,龙光玖誉城睿城 经开区,2室1厅,38.83平米,"7,469元/平",29万,东南毛坯高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105114027767.html
江南万达商圈 邕江边   精装3房  诚意出售,云星钱隆江南 白沙星光,3室2厅,90.36平米,"8,633元/平",78万,南其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116934938.html
盛天领域 2室1厅 南 北,盛天领域 经开区,2室1厅,45.35平米,"12,128元/平",55万,南 北精装中楼层(共20层) ,https://nn.lianjia.com/ershoufang/105112275652.html
振宁星光毛坯4房，高层采光好，地铁口好房，有钥匙,振宁星光广场 白沙星光,4室2厅,116平米,"11,380元/平",132万,南毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105112450651.html
《店长推荐》全屋贝壳粉装修，无欠款，住得少,龙光玖珑府 经开区,4室2厅,118平米,"10,594元/平",125万,南 北精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105116188002.html
户型方正大三房 采光好 通风好 冬暖夏凉,翠湖新城北区 五一路,3室2厅,108.9平米,"6,061元/平",66万,南 北其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105109783911.html
双地铁口！单价7600！风格雨林二次精装三房，保养很新,风格雨林 经开区,3室2厅,86.27平米,"7,651元/平",66万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116416552.html
楼层采光好，房子实用面积大，小区环境好荣和新城,荣和新城D区 白沙星光,4室2厅,161平米,"8,882元/平",143万,南其他高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105109294704.html
业主换房出售 大三房 证件齐全 随时看房 采光好,景江园 白沙星光,3室2厅,113平米,"7,965元/平",90万,东南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105117033871.html
房子满五唯一 红本在手正常过户 中间楼层 设配套齐全,富宁新兴苑 五一路,2室2厅,78平米,"7,565元/平",59万,南简装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105110657110.html
龙光江南院子 3室1厅 东南,龙光江南院子 沙井,3室1厅,105平米,"19,048元/平",200万,东南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105112510913.html
江南新兴苑 3室2厅 南,江南新兴苑 五一路,3室2厅,95平米,"8,422元/平",80万,南简装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105112772842.html
中间楼层，南北对流，精装交付 拎包入住,碧桂园公园壹号 沙井,4室2厅,121.2平米,"9,901元/平",120万,南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110974396.html
江南新兴苑 2室1厅 南 北,江南新兴苑 五一路,2室1厅,78平米,"8,590元/平",67万,南 北其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105110940223.html
温馨一房，适合过度，精装修，拎包入住,江南華府 沙井,1室1厅,47平米,"7,660元/平",36万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105111454965.html
碧桂园公园壹号 4室2厅 南 北,碧桂园公园壹号 沙井,4室2厅,120平米,"7,084元/平",85万,南 北精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105112889887.html
江南区 地铁口 荣和公园里 精装4房 业主急售,荣和·公园里 沙井,3室2厅,98.34平米,"9,457元/平",93万,南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105112993511.html
5号线地铁口 三元小区 方正2房 业主急售 产权清晰,三元小区 五一路,2室1厅,66.64平米,"6,153元/平",41万,南 北简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114335646.html
精装小三房，可拎包入住，户型方正，家电具都给,天健西班牙小镇 沙井,3室1厅,76.38平米,"7,725元/平",59万,南 北精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113311853.html
玖誉城蓝鲸世界旁，3房，环境好，价格可议,云星尚雅名都 经开区,3室2厅,102.92平米,"6,413元/平",66万,南 北精装低楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113411783.html
荣和·公园里 4室2厅 南,荣和·公园里 沙井,4室2厅,96平米,"8,959元/平",86万,南精装高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116224419.html
地铁5号线，鲜花小镇3房，通风采光好，易出租易居住,吉维尼鲜花小镇 五一路,3室2厅,104平米,"8,077元/平",84万,南 北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114599774.html
奥园名门 3室2厅 东南,奥园名门 沙井,3室2厅,91平米,"8,022元/平",73万,东南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114656166.html
楼中楼 户型方正 南北通透 采光好无遮 配有大露台,龙光普罗旺斯薰衣草 经开区,3室2厅,110.02平米,"7,726元/平",85万,南 北其他高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105113201935.html
上学方便.电梯房.简装修.可拎包入住,江南華府 沙井,1室1厅,46平米,"6,718元/平",30.9万,北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114616588.html
精装修，位置好，奥园少有大户型南北大三房,南宁奥园悉尼组团 经开区,3室2厅,123平米,"7,204元/平",88.6万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114630005.html
朝阳旁 地铁口 高楼层视野好 江景房 115平3房2卫,水岸都市 白沙星光,3室2厅,115平米,"12,957元/平",149万,北精装高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105113971615.html
新城新希望锦樾府 2室2厅 东南,新城新希望锦樾府 沙井,2室2厅,69平米,"6,522元/平",45万,东南毛坯高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116143021.html
江南万达 轨道御水元筑电梯毛坯四房出售 看房方便,轨道御水元筑 白沙星光,4室2厅,110.52平米,"12,215元/平",135万,南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114795482.html
房子刚装修好。户型方正。价格便宜,上乐湾 沙井,2室2厅,60平米,"6,500元/平",39万,南精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113788230.html
配套齐全，户型方正，采光视野好，动静分离,保利城B区 五一路,4室2厅,120平米,"7,500元/平",90万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114027081.html
